"","ID","SITE_ID","NDVI_bf_201801","NDVI_bf_201802","NDVI_bf_201803","NDVI_bf_201804","NDVI_bf_201805","NDVI_bf_201806","NDVI_bf_201807","NDVI_bf_201808","NDVI_bf_201809","NDVI_bf_201810","NDVI_bf_201811","NDVI_bf_201812","NDVI_bf_201901","NDVI_bf_201902","NDVI_bf_201903","NDVI_bf_201904","NDVI_bf_201905","NDVI_bf_201906","NDVI_bf_201907","NDVI_bf_201908","NDVI_bf_201909","NDVI_bf_201910","NDVI_bf_201911","NDVI_bf_201912"
"1081",12,"Maromizaha",0.737881004810333,0.765291512012482,0.794298529624939,0.812339127063751,0.81397008895874,0.805172145366669,0.768297970294952,0.75272661447525,0.706060290336609,0.696756064891815,0.690053284168243,0.703285753726959,0.724397420883179,0.783039569854736,0.807639360427856,0.8053258061409,0.801804065704346,0.792598068714142,0.765637874603271,0.769731521606445,0.734494805335999,0.708019614219666,0.669551968574524,0.693780064582825
"1082",12,"Maromizaha",0.774222433567047,0.77526593208313,0.814862012863159,0.834582567214966,0.841665923595428,0.82427978515625,0.802680432796478,0.796397626399994,0.768303096294403,0.768556714057922,0.750527918338776,0.769818365573883,0.772736847400665,0.80027961730957,0.830393493175507,0.826409637928009,0.824221312999725,0.806440830230713,0.791445195674896,0.790656447410583,0.794585227966309,0.778286457061768,0.74566239118576,0.76014906167984
"1083",12,"Maromizaha",0.739536046981812,0.740582704544067,0.788301646709442,0.820426225662231,0.82997727394104,0.809126377105713,0.78585147857666,0.782106459140778,0.76628977060318,0.750651657581329,0.746324181556702,0.742589950561523,0.760484516620636,0.781129598617554,0.813776612281799,0.822002530097961,0.821002304553986,0.81035304069519,0.80056619644165,0.770232677459717,0.771063506603241,0.758936166763306,0.722090244293213,0.728826463222504
"1084",12,"Maromizaha",0.71636825799942,0.729372918605804,0.775017082691193,0.816348910331726,0.81919276714325,0.803991436958313,0.785355985164642,0.765681207180023,0.738672435283661,0.703676283359528,0.717591524124146,0.703395962715149,0.715426921844482,0.751798093318939,0.791791915893555,0.813446998596191,0.815063238143921,0.809342324733734,0.792183995246887,0.773188591003418,0.739563465118408,0.731204628944397,0.690999388694763,0.723292827606201
"1085",12,"Maromizaha",0.720946669578552,0.763006746768951,0.786957561969757,0.818822205066681,0.818367660045624,0.807558596134186,0.793534755706787,0.768852949142456,0.737061083316803,0.70917284488678,0.703421235084534,0.696729183197021,0.708718240261078,0.749473214149475,0.784781038761139,0.812496781349182,0.816158592700958,0.810574293136597,0.798284947872162,0.780652582645416,0.742762446403503,0.723841905593872,0.687911927700043,0.715955197811127
"1086",12,"Maromizaha",0.738489508628845,0.774250209331512,0.786639511585236,0.809598982334137,0.803888022899628,0.791676461696625,0.781315982341766,0.760210156440735,0.726800084114075,0.71478796005249,0.703672766685486,0.686894953250885,0.693166315555573,0.733689725399017,0.77126145362854,0.79327404499054,0.799319267272949,0.796163022518158,0.790585815906525,0.76921272277832,0.735909879207611,0.717430472373962,0.701667606830597,0.703685104846954
"1087",12,"Maromizaha",0.738688766956329,0.78328537940979,0.7892746925354,0.808865964412689,0.803577184677124,0.794474542140961,0.787741363048553,0.763848125934601,0.732399523258209,0.718461811542511,0.713420569896698,0.701637089252472,0.697521030902863,0.732052505016327,0.771768152713776,0.79809033870697,0.802252352237701,0.797311425209045,0.79309356212616,0.771943092346191,0.738888621330261,0.719646811485291,0.716353893280029,0.712503910064697
"1088",12,"Maromizaha",0.691868722438812,0.734574317932129,0.74333518743515,0.76724910736084,0.760640919208527,0.752659857273102,0.724054157733917,0.687572360038757,0.639244198799133,0.652476191520691,0.639333367347717,0.637855291366577,0.680379748344421,0.724189400672913,0.791005551815033,0.789747774600983,0.781118750572205,0.72369396686554,0.757334232330322,0.731234014034271,0.685966551303864,0.66745799779892,0.616321325302124,0.656421601772308
"1089",12,"Maromizaha",0.683394551277161,0.748959720134735,0.743847668170929,0.758558332920074,0.755033195018768,0.749732255935669,0.729234337806702,0.677543342113495,0.633504807949066,0.633098363876343,0.613585650920868,0.615651607513428,0.658812046051025,0.721425414085388,0.790334165096283,0.780457854270935,0.765186309814453,0.728508293628693,0.747720420360565,0.728208184242249,0.682018458843231,0.650523602962494,0.594065010547638,0.654926776885986
"1090",12,"Maromizaha",0.713527023792267,0.767812132835388,0.768289029598236,0.770577967166901,0.765296876430511,0.76555198431015,0.731062889099121,0.700856983661652,0.664807319641113,0.647937476634979,0.620873034000397,0.637962937355042,0.663399755954742,0.734365224838257,0.798013985157013,0.778587162494659,0.764299929141998,0.749032199382782,0.757158041000366,0.745857179164886,0.706644117832184,0.667498052120209,0.603935539722443,0.655689716339111
"1091",12,"Maromizaha",0.726144075393677,0.771759271621704,0.787297010421753,0.787066459655762,0.785121977329254,0.788967311382294,0.745636999607086,0.729633152484894,0.694041907787323,0.672195911407471,0.647398471832275,0.665167450904846,0.691762626171112,0.746264815330505,0.795294165611267,0.789898157119751,0.781619310379028,0.780958652496338,0.776462078094482,0.759774744510651,0.720995545387268,0.694835126399994,0.632602453231812,0.667661428451538
