"","ID","SITE_ID","Humid_bf_201801","Humid_bf_201802","Humid_bf_201803","Humid_bf_201804","Humid_bf_201805","Humid_bf_201806","Humid_bf_201807","Humid_bf_201808","Humid_bf_201809","Humid_bf_201810","Humid_bf_201811","Humid_bf_201812","Humid_bf_201901","Humid_bf_201902","Humid_bf_201903","Humid_bf_201904","Humid_bf_201905","Humid_bf_201906","Humid_bf_201907","Humid_bf_201908","Humid_bf_201909","Humid_bf_201910","Humid_bf_201911","Humid_bf_201912"
"13",4,"Ankarana_Canyon",86.1497955322266,86.4087524414062,84.4993743896484,81.407829284668,78.9440231323242,77.0617065429688,73.17626953125,75.7556076049805,75.8689193725586,79.7507858276367,83.4142074584961,85.7076110839844,85.8046340942383,85.6787109375,84.1558990478516,83.1631240844727,81.2272491455078,75.3642272949219,75.7470245361328,73.3395004272461,77.136474609375,78.6859893798828,80.1986465454102,84.3254013061523
"14",4,"Ankarana_Canyon",88.1611404418945,88.5023727416992,86.3822555541992,85.8851928710938,84.9045181274414,80.0245513916016,78.1036376953125,78.988639831543,81.7690353393555,83.3546524047852,85.3613586425781,87.6431732177734,87.5801773071289,87.6321105957031,86.4866485595703,86.2003402709961,83.9785461425781,80.6208877563477,81.4209442138672,78.4976425170898,81.8399887084961,84.2086791992188,85.2383041381836,86.401741027832
"15",5,"Ankarana_Cathedral",88.1611404418945,88.5023727416992,86.3822555541992,85.8851928710938,84.9045181274414,80.0245513916016,78.1036376953125,78.988639831543,81.7690353393555,83.3546524047852,85.3613586425781,87.6431732177734,87.5801773071289,87.6321105957031,86.4866485595703,86.2003402709961,83.9785461425781,80.6208877563477,81.4209442138672,78.4976425170898,81.8399887084961,84.2086791992188,85.2383041381836,86.401741027832
"16",5,"Ankarana_Cathedral",91.2512283325195,90.8434524536133,86.8370361328125,86.1040725708008,84.3349914550781,82.9288711547852,80.6750640869141,82.7249755859375,84.8247833251953,85.1721878051758,88.1978302001953,89.1311721801758,90.2133331298828,90.560432434082,88.5764007568359,87.7913665771484,84.7575149536133,82.0150680541992,83.8377380371094,82.2502517700195,87.4171752929688,86.2315063476562,87.4455947875977,88.3753204345703
"17",5,"Ankarana_Cathedral",90.0991439819336,89.3911743164062,87.0902557373047,84.5642242431641,82.3826751708984,79.7218170166016,75.2611312866211,79.6132049560547,80.4452819824219,83.6723251342773,88.036018371582,88.3183670043945,87.7172775268555,89.1836471557617,86.7347030639648,87.4214401245117,85.4449920654297,79.2731323242188,78.5393829345703,78.5770263671875,83.0841217041016,84.0736999511719,86.0878372192383,86.5580215454102
"18",5,"Ankarana_Cathedral",86.1497955322266,86.4087524414062,84.4993743896484,81.407829284668,78.9440231323242,77.0617065429688,73.17626953125,75.7556076049805,75.8689193725586,79.7507858276367,83.4142074584961,85.7076110839844,85.8046340942383,85.6787109375,84.1558990478516,83.1631240844727,81.2272491455078,75.3642272949219,75.7470245361328,73.3395004272461,77.136474609375,78.6859893798828,80.1986465454102,84.3254013061523
"19",5,"Ankarana_Cathedral",88.1611404418945,88.5023727416992,86.3822555541992,85.8851928710938,84.9045181274414,80.0245513916016,78.1036376953125,78.988639831543,81.7690353393555,83.3546524047852,85.3613586425781,87.6431732177734,87.5801773071289,87.6321105957031,86.4866485595703,86.2003402709961,83.9785461425781,80.6208877563477,81.4209442138672,78.4976425170898,81.8399887084961,84.2086791992188,85.2383041381836,86.401741027832
"20",6,"Ankarana_Chauves_Souris",88.1611404418945,88.5023727416992,86.3822555541992,85.8851928710938,84.9045181274414,80.0245513916016,78.1036376953125,78.988639831543,81.7690353393555,83.3546524047852,85.3613586425781,87.6431732177734,87.5801773071289,87.6321105957031,86.4866485595703,86.2003402709961,83.9785461425781,80.6208877563477,81.4209442138672,78.4976425170898,81.8399887084961,84.2086791992188,85.2383041381836,86.401741027832
"21",6,"Ankarana_Chauves_Souris",91.2512283325195,90.8434524536133,86.8370361328125,86.1040725708008,84.3349914550781,82.9288711547852,80.6750640869141,82.7249755859375,84.8247833251953,85.1721878051758,88.1978302001953,89.1311721801758,90.2133331298828,90.560432434082,88.5764007568359,87.7913665771484,84.7575149536133,82.0150680541992,83.8377380371094,82.2502517700195,87.4171752929688,86.2315063476562,87.4455947875977,88.3753204345703
"22",6,"Ankarana_Chauves_Souris",90.0991439819336,89.3911743164062,87.0902557373047,84.5642242431641,82.3826751708984,79.7218170166016,75.2611312866211,79.6132049560547,80.4452819824219,83.6723251342773,88.036018371582,88.3183670043945,87.7172775268555,89.1836471557617,86.7347030639648,87.4214401245117,85.4449920654297,79.2731323242188,78.5393829345703,78.5770263671875,83.0841217041016,84.0736999511719,86.0878372192383,86.5580215454102
