"month_year","sampleid","roost_site","processing_date","bat_species","bat_sex","bat_age_class","bat_weight_g","bat_forearm_mm","meglastreblidae","bat_flies","mass_forearm_residual","mean_Hday","lag_temp","lag_precip"
2019-08-01,"KEL366","Angavokely_Edup",2019-08-24,"Eidolon dupreanum","male","A",355,129.9,0,0,32.23789412,58.99271,15.71273,0.10348326
2019-09-01,"KEL374","Angavokely_Edup",2019-09-20,"Eidolon dupreanum","male","A",363,130.1,0,0,39.65189614,57.11576,13.47222,0.008873766
2019-09-01,"KEL373","Angavokely_Edup",2019-09-20,"Eidolon dupreanum","male","A",326,125.2,0,0,16.96189996,57.11576,13.47222,0.008873766
2019-09-01,"KEL382","Angavokely_Edup",2019-09-20,"Eidolon dupreanum","male","A",345,131.4,0,0,17.83898611,57.11576,13.47222,0.008873766
2019-09-01,"KEL375","Angavokely_Edup",2019-09-20,"Eidolon dupreanum","female","NL",342,124.6,0,0,49.31655803,57.11576,13.47222,0.008873766
2019-09-01,"KEL379","Angavokely_Edup",2019-09-20,"Eidolon dupreanum","male","A",315,127.7,0,0,-1.326833859,57.11576,13.47222,0.008873766
2019-09-01,"KEL385","Angavokely_Edup",2019-09-20,"Eidolon dupreanum","male","A",360,134,0,0,25.19293919,57.11576,13.47222,0.008873766
2019-09-01,"KEL390","Angavokely_Edup",2019-09-20,"Eidolon dupreanum","male","A",155,129,0,0,-165.1271168,57.11576,13.47222,0.008873766
2019-09-01,"KEL388","Angavokely_Edup",2019-09-20,"Eidolon dupreanum","male","A",326,127,0,0,11.71660939,57.11576,13.47222,0.008873766
2019-09-01,"KEL369","Angavokely_Edup",2019-09-20,"Eidolon dupreanum","male","A",381,132.7,0,0,50.01931566,57.11576,13.47222,0.008873766
2019-09-01,"KEL372","Angavokely_Edup",2019-09-20,"Eidolon dupreanum","male","A",348,127.2,0,0,33.13297375,57.11576,13.47222,0.008873766
2019-09-01,"KEL389","Angavokely_Edup",2019-09-20,"Eidolon dupreanum","male","A",292,130,0,0,-31.05508469,57.11576,13.47222,0.008873766
2019-09-01,"KEL387","Angavokely_Edup",2019-09-20,"Eidolon dupreanum","male","A",344,132.6,0,0,13.31337524,57.11576,13.47222,0.008873766
2019-09-01,"KEL370","Angavokely_Edup",2019-09-20,"Eidolon dupreanum","male","A",349,129.5,0,0,27.40940532,57.11576,13.47222,0.008873766
2019-09-01,"KEL377","Angavokely_Edup",2019-09-20,"Eidolon dupreanum","male","A",296,127.8,0,0,-20.61891834,57.11576,13.47222,0.008873766
2019-09-01,"KEL384","Angavokely_Edup",2019-09-20,"Eidolon dupreanum","male","A",385,130.1,0,0,61.65189614,57.11576,13.47222,0.008873766
2019-09-01,"KEL380","Angavokely_Edup",2019-09-20,"Eidolon dupreanum","male","A",360,127.7,0,0,43.67316614,57.11576,13.47222,0.008873766
2019-09-01,"KEL376","Angavokely_Edup",2019-09-20,"Eidolon dupreanum","male","A",358,128.9,0,0,38.1654571,57.11576,13.47222,0.008873766
2019-09-01,"KEL386","Angavokely_Edup",2019-09-20,"Eidolon dupreanum","male","A",348,130.4,0,0,23.77259675,57.11576,13.47222,0.008873766
2019-09-01,"KEL383","Angavokely_Edup",2019-09-20,"Eidolon dupreanum","male","A",355,127.1,0,0,40.42481213,57.11576,13.47222,0.008873766
2019-09-01,"KEL371","Angavokely_Edup",2019-09-20,"Eidolon dupreanum","male","A",337,129.7,0,0,14.82373058,57.11576,13.47222,0.008873766
2019-09-01,"KEL381","Angavokely_Edup",2019-09-20,"Eidolon dupreanum","male","A",350,126.9,0,0,36.00836553,57.11576,13.47222,0.008873766
2019-10-01,"KEL392","Angavokely_Edup",2019-10-17,"Eidolon dupreanum","male","A",330,123.9,0,3,24.74178769,53.29573,12.87621,0.07999748
2019-10-01,"KEL395","Angavokely_Edup",2019-10-17,"Eidolon dupreanum","male","A",360,130.4,0,0,35.77259675,53.29573,12.87621,0.07999748
2019-10-01,"KEL398","Angavokely_Edup",2019-10-17,"Eidolon dupreanum","male","A",375,129.7,0,1,52.82373058,53.29573,12.87621,0.07999748
2019-10-01,"KEL399","Angavokely_Edup",2019-10-17,"Eidolon dupreanum","male","A",375,134,0,0,40.19293919,53.29573,12.87621,0.07999748
2019-10-01,"KEL397","Angavokely_Edup",2019-10-17,"Eidolon dupreanum","male","A",335,125.2,0,0,25.96189996,53.29573,12.87621,0.07999748
2019-10-01,"KEL400","Angavokely_Edup",2019-10-17,"Eidolon dupreanum","male","A",355,130,0,0,31.94491531,53.29573,12.87621,0.07999748
2019-10-01,"KEL393","Angavokely_Edup",2019-10-17,"Eidolon dupreanum","male","A",390,129,0,1,69.87288325,53.29573,12.87621,0.07999748
2019-10-01,"KEL396","Angavokely_Edup",2019-10-17,"Eidolon dupreanum","male","A",355,127,0,4,40.71660939,53.29573,12.87621,0.07999748
2019-11-01,"KEL407","Angavokely_Edup",2019-11-16,"Eidolon dupreanum","male","A",220,117.5,0,0,-66.75416638,60.86359,13.19744,0.01359159
2019-11-01,"KEL409","Angavokely_Edup",2019-11-16,"Eidolon dupreanum","female","NL",290,115.6,0,0,32.10317048,60.86359,13.19744,0.01359159
2019-11-01,"KEL410","Angavokely_Edup",2019-11-16,"Eidolon dupreanum","male","A",290,132.9,0,0,-41.56892251,60.86359,13.19744,0.01359159
2019-11-01,"KEL420","Angavokely_Edup",2019-11-16,"Eidolon dupreanum","male","A",266,126.3,0,0,-46.24196304,60.86359,13.19744,0.01359159
2019-11-01,"KEL404","Angavokely_Edup",2019-11-16,"Eidolon dupreanum","male","A",285,128.8,0,0,-34.54200969,60.86359,13.19744,0.01359159
2019-11-01,"KEL413","Angavokely_Edup",2019-11-16,"Eidolon dupreanum","female","L",338,136.3,0,0,-2.550367519,60.86359,13.19744,0.01359159
2019-11-01,"KEL403","Angavokely_Edup",2019-11-16,"Eidolon dupreanum","male","A",323,125.5,0,0,13.08861708,60.86359,13.19744,0.01359159
2019-11-01,"KEL423","Angavokely_Edup",2019-11-16,"Eidolon dupreanum","female","L",NA,124.1,0,0,NA,60.86359,13.19744,0.01359159
2019-11-01,"KEL401","Angavokely_Edup",2019-11-16,"Eidolon dupreanum","female","L",243,125.3,0,0,-52.46388069,60.86359,13.19744,0.01359159
2019-11-01,"KEL412","Angavokely_Edup",2019-11-16,"Eidolon dupreanum","female","NL",254,124,0,0,-36.3087416,60.86359,13.19744,0.01359159
2019-11-01,"KEL418","Angavokely_Edup",2019-11-16,"Eidolon dupreanum","male","A",300,126.8,0,0,-13.69991951,60.86359,13.19744,0.01359159
2019-11-01,"KEL406","Angavokely_Edup",2019-11-16,"Eidolon dupreanum","male","A",329,135.2,0,0,-9.345006461,60.86359,13.19744,0.01359159
2019-11-01,"KEL419","Angavokely_Edup",2019-11-16,"Eidolon dupreanum","female","NL",248,125.1,0,0,-46.66837668,60.86359,13.19744,0.01359159
2019-11-01,"KEL408","Angavokely_Edup",2019-11-16,"Eidolon dupreanum","male","A",249,129.7,0,0,-73.17626942,60.86359,13.19744,0.01359159
2019-11-01,"KEL415","Angavokely_Edup",2019-11-16,"Eidolon dupreanum","female","NL",279,128.9,0,0,-30.93193824,60.86359,13.19744,0.01359159
2019-11-01,"KEL405","Angavokely_Edup",2019-11-16,"Eidolon dupreanum","male","A",272,125.3,0,0,-37.32915275,60.86359,13.19744,0.01359159
2019-11-01,"KEL417","Angavokely_Edup",2019-11-16,"Eidolon dupreanum","male","A",353,129.4,0,0,31.70218197,60.86359,13.19744,0.01359159
2019-11-01,"KEL411","Angavokely_Edup",2019-11-16,"Eidolon dupreanum","male","A",268.5,132.9,0,0,-63.06892251,60.86359,13.19744,0.01359159
2019-12-01,"KEL424","Angavokely_Edup",2019-12-11,"Eidolon dupreanum","male","A",165,126.2,0,0,-146.9504956,63.88927,15.33901,0.006828743
2019-12-01,"KEL434","Angavokely_Edup",2019-12-11,"Eidolon dupreanum","male","A",322,126.1,0,0,10.34093047,63.88927,15.33901,0.006828743
2019-12-01,"KEL426","Angavokely_Edup",2019-12-11,"Eidolon dupreanum","male","A",321,130.2,0,0,-2.641163365,63.88927,15.33901,0.006828743
2019-12-01,"KEL430","Angavokely_Edup",2019-12-11,"Eidolon dupreanum","male","A",370,127.9,0,0,53.08895626,63.88927,15.33901,0.006828743
2019-12-01,"KEL428","Angavokely_Edup",2019-12-11,"Eidolon dupreanum","male","A",295,125.1,0,0,-13.74708895,63.88927,15.33901,0.006828743
2019-12-01,"KEL435","Angavokely_Edup",2019-12-11,"Eidolon dupreanum","male","A",307,125.8,0,0,-3.785039665,63.88927,15.33901,0.006828743
2019-12-01,"KEL438","Angavokely_Edup",2019-12-11,"Eidolon dupreanum","male","A",372,130,0,0,48.94491531,63.88927,15.33901,0.006828743
2019-12-01,"KEL437","Angavokely_Edup",2019-12-11,"Eidolon dupreanum","male","A",307,130.5,0,0,-17.52058359,63.88927,15.33901,0.006828743
2019-12-01,"KEL433","Angavokely_Edup",2019-12-11,"Eidolon dupreanum","male","A",351,131.4,0,0,23.83898611,63.88927,15.33901,0.006828743
2019-12-01,"KEL432","Angavokely_Edup",2019-12-11,"Eidolon dupreanum","male","A",322,130.4,0,0,-2.227403255,63.88927,15.33901,0.006828743
2019-12-01,"KEL429","Angavokely_Edup",2019-12-11,"Eidolon dupreanum","male","A",148,127.2,0,0,-166.8670263,63.88927,15.33901,0.006828743
2019-12-01,"KEL436","Angavokely_Edup",2019-12-11,"Eidolon dupreanum","male","A",372,127.2,0,0,57.13297375,63.88927,15.33901,0.006828743
2019-12-01,"KEL431","Angavokely_Edup",2019-12-11,"Eidolon dupreanum","male","A",350,130.2,0,0,26.35883663,63.88927,15.33901,0.006828743
2019-12-01,"KEL425","Angavokely_Edup",2019-12-11,"Eidolon dupreanum","male","A",350,130.9,0,0,24.30629302,63.88927,15.33901,0.006828743
2019-12-01,"KEL427","Angavokely_Edup",2019-12-11,"Eidolon dupreanum","male","A",145,123.5,0,0,-159.0965944,63.88927,15.33901,0.006828743
2020-02-01,"KEL464","Angavokely_Edup",2020-02-02,"Eidolon dupreanum","female","NL",300,130,0,0,-14.40881363,NA,NA,NA
2020-02-01,"KEL443","Angavokely_Edup",2020-02-02,"Eidolon dupreanum","male","A",400,130,0,0,76.94491531,NA,NA,NA
2020-02-01,"KEL448","Angavokely_Edup",2020-02-02,"Eidolon dupreanum","male","A",340,133.8,0,0,5.782046829,NA,NA,NA
2020-02-01,"KEL441","Angavokely_Edup",2020-02-02,"Eidolon dupreanum","male","A",380,131,0,0,54.0129118,NA,NA,NA
2020-02-01,"KEL446","Angavokely_Edup",2020-02-02,"Eidolon dupreanum","female","NL",335,138,0,0,-12.74963194,NA,NA,NA
2020-02-01,"KEL456","Angavokely_Edup",2020-02-02,"Eidolon dupreanum","female","L",340,133.6,0,0,10.75728054,NA,NA,NA
2020-02-01,"KEL449","Angavokely_Edup",2020-02-02,"Eidolon dupreanum","female","NL",280,129.5,0,0,-32.37062718,NA,NA,NA
2020-02-01,"KEL445","Angavokely_Edup",2020-02-02,"Eidolon dupreanum","female","NL",410,127,0,0,107.7391032,NA,NA,NA
2020-02-01,"KEL439","Angavokely_Edup",2020-02-02,"Eidolon dupreanum","female","NL",370,126,0,0,71.7449777,NA,NA,NA
2020-02-01,"KEL458","Angavokely_Edup",2020-02-02,"Eidolon dupreanum","female","NL",310,124.2,0,0,18.90056758,NA,NA,NA
2020-02-01,"KEL444","Angavokely_Edup",2020-02-02,"Eidolon dupreanum","female","NL",320,127,0,0,17.73910316,NA,NA,NA
2020-02-01,"KEL440","Angavokely_Edup",2020-02-02,"Eidolon dupreanum","female","NL",340,130,0,0,25.59118637,NA,NA,NA
2020-02-01,"KEL454","Angavokely_Edup",2020-02-02,"Eidolon dupreanum","female","NL",278,126.9,0,0,-23.85932971,NA,NA,NA
2020-02-01,"KEL455","Angavokely_Edup",2020-02-02,"Eidolon dupreanum","female","NL",324,132.3,0,0,0.146099275,NA,NA,NA
2020-02-01,"KEL447","Angavokely_Edup",2020-02-02,"Eidolon dupreanum","male","A",380,133,0,0,48.13689895,NA,NA,NA
2020-02-01,"KEL459","Angavokely_Edup",2020-02-02,"Eidolon dupreanum","male","A",230,132,0,0,-98.92310197,NA,NA,NA
2020-02-01,"KEL460","Angavokely_Edup",2020-02-02,"Eidolon dupreanum","female","NL",340,134,0,0,9.091898139,NA,NA,NA
2020-02-01,"KEL467","Angavokely_Edup",2020-02-02,"Eidolon dupreanum","female","NL",340,128,0,0,33.71147771,NA,NA,NA
2020-02-01,"KEL451","Angavokely_Edup",2020-02-02,"Eidolon dupreanum","male","A",310,125.1,0,0,1.252911054,NA,NA,NA
2020-02-01,"KEL450","Angavokely_Edup",2020-02-02,"Eidolon dupreanum","female","NL",315,134,0,0,-15.90810186,NA,NA,NA
2020-02-01,"KEL461","Angavokely_Edup",2020-02-02,"Eidolon dupreanum","female","L",330,130,0,0,15.59118637,NA,NA,NA
2020-02-01,"KEL468","Angavokely_Edup",2020-02-02,"Eidolon dupreanum","female","NL",330,137,0,0,-13.50733747,NA,NA,NA
2020-02-01,"KEL466","Angavokely_Edup",2020-02-02,"Eidolon dupreanum","female","NL",320,137,0,0,-23.50733747,NA,NA,NA
2020-02-01,"KEL442","Angavokely_Edup",2020-02-02,"Eidolon dupreanum","male","A",375,132,0,0,46.07689803,NA,NA,NA
2020-02-01,"KEL465","Angavokely_Edup",2020-02-02,"Eidolon dupreanum","female","NL",330,126,0,0,31.7449777,NA,NA,NA
2020-02-01,"KEL453","Angavokely_Edup",2020-02-02,"Eidolon dupreanum","female","NL",325,130.9,0,0,6.908851587,NA,NA,NA
2020-02-01,"KEL463","Angavokely_Edup",2020-02-02,"Eidolon dupreanum","female","NL",300,128,0,0,-6.288522287,NA,NA,NA
2020-02-01,"KEL452","Angavokely_Edup",2020-02-02,"Eidolon dupreanum","male","A",311,132.6,0,0,-19.68662476,NA,NA,NA
2020-03-01,"KEL489","Angavokely_Edup",2020-03-10,"Eidolon dupreanum","female","NL",370,131,0,0,51.49862527,NA,NA,NA
2020-03-01,"KEL471","Angavokely_Edup",2020-03-10,"Eidolon dupreanum","female","NL",310,134,0,0,-20.90810186,NA,NA,NA
2020-03-01,"KEL481","Angavokely_Edup",2020-03-10,"Eidolon dupreanum","female","NL",380,131,0,0,61.49862527,NA,NA,NA
2020-03-01,"KEL483","Angavokely_Edup",2020-03-10,"Eidolon dupreanum","female","NL",310,132,0,0,-12.61547711,NA,NA,NA
2020-03-01,"KEL474","Angavokely_Edup",2020-03-10,"Eidolon dupreanum","female","NL",365,130,0,0,50.59118637,NA,NA,NA
2020-03-01,"KEL488","Angavokely_Edup",2020-03-10,"Eidolon dupreanum","female","NL",320,135,0,0,-15.08652354,NA,NA,NA
2020-03-01,"KEL482","Angavokely_Edup",2020-03-10,"Eidolon dupreanum","female","NL",370,133,0,0,43.24893031,NA,NA,NA
2020-03-01,"KEL487","Angavokely_Edup",2020-03-10,"Eidolon dupreanum","female","NL",365,128,0,0,58.71147771,NA,NA,NA
2020-03-01,"KEL464B","Angavokely_Edup",2020-03-11,"Eidolon dupreanum","female","NL",320,132,0,0,-2.615477111,NA,NA,NA
2020-03-01,"KEL465B","Angavokely_Edup",2020-03-11,"Eidolon dupreanum","female","NL",240,128,0,0,-66.28852229,NA,NA,NA
2020-03-01,"KEL466B","Angavokely_Edup",2020-03-11,"Eidolon dupreanum","female","NL",300,132,0,0,-22.61547711,NA,NA,NA
2020-03-01,"KEL462B","Angavokely_Edup",2020-03-11,"Eidolon dupreanum","female","NL",290,130.5,0,0,-26.45239831,NA,NA,NA
2020-03-01,"KEL459B","Angavokely_Edup",2020-03-11,"Eidolon dupreanum","male","A",NA,134,0,0,NA,NA,NA,NA
2020-03-01,"KEL486","Angavokely_Edup",2020-03-12,"Eidolon dupreanum","male","A",380,125,0,0,71.5438805,NA,NA,NA
