"month_year","sampleid","roost_site","processing_date","bat_species","bat_sex","bat_age_class","bat_weight_g","bat_forearm_mm","meglastreblidae","bat_flies","mass_forearm_residual","mean_Hday","lag_temp","lag_precip"
2018-12-01,"MIZ273","Maromizaha_Rmad",2018-12-21,"Rousettus madagascariensis","male","A",64,72.4,NA,6,-2.377532833,62.00092,22.27816,0.13275281
2018-12-01,"MIZ266","Maromizaha_Rmad",2018-12-21,"Rousettus madagascariensis","male","A",62,72.9,NA,8,-5.209778276,62.00092,22.27816,0.13275281
2018-12-01,"MIZ260","Maromizaha_Rmad",2018-12-21,"Rousettus madagascariensis","male","A",26,69,NA,0,-34.84176795,62.00092,22.27816,0.13275281
2018-12-01,"MIZ261","Maromizaha_Rmad",2018-12-21,"Rousettus madagascariensis","female","L",64,71.3,NA,11,7.220639695,62.00092,22.27816,0.13275281
2018-12-01,"MIZ274","Maromizaha_Rmad",2018-12-22,"Rousettus madagascariensis","male","A",38,65.5,NA,0,-17.36963063,62.00092,22.27816,0.13275281
2018-12-01,"MIZ275","Maromizaha_Rmad",2018-12-22,"Rousettus madagascariensis","female","P",62,73.7,NA,5,2.282049504,62.00092,22.27816,0.13275281
2018-12-01,"MIZ253","Maromizaha_Rmad",2018-12-20,"Rousettus madagascariensis","male","A",65,74.3,NA,8,-4.564726056,62.00092,22.27816,0.13275281
2018-12-01,"MIZ254","Maromizaha_Rmad",2018-12-20,"Rousettus madagascariensis","female","L",46,72.1,NA,16,-11.75321974,62.00092,22.27816,0.13275281
2018-12-01,"MIZ262","Maromizaha_Rmad",2018-12-21,"Rousettus madagascariensis","female","L",38,67,NA,5,-13.643487,62.00092,22.27816,0.13275281
2018-12-01,"MIZ265","Maromizaha_Rmad",2018-12-21,"Rousettus madagascariensis","male","A",56,72.2,NA,5,-10.04593494,62.00092,22.27816,0.13275281
2018-12-01,"MIZ267","Maromizaha_Rmad",2018-12-21,"Rousettus madagascariensis","female","L",42,70.4,NA,13,NA,62.00092,22.27816,0.13275281
2018-12-01,"MIZ269","Maromizaha_Rmad",2018-12-21,"Rousettus madagascariensis","male","A",NA,NA,NA,0,NA,62.00092,22.27816,0.13275281
2018-12-01,"MIZ251","Maromizaha_Rmad",2018-12-20,"Rousettus madagascariensis","male","A",59,71.4,NA,9,-5.726983338,62.00092,22.27816,0.13275281
2018-12-01,"MIZ252","Maromizaha_Rmad",2018-12-20,"Rousettus madagascariensis","male","A",42,NA,NA,0,NA,62.00092,22.27816,0.13275281
2019-01-01,"MIZ283","Maromizaha_Rmad",2019-01-03,"Rousettus madagascariensis","female","L",55,74,NA,15,-5.088847895,71.22672,23.39138,0.1071806
2019-01-01,"MIZ277","Maromizaha_Rmad",2019-01-03,"Rousettus madagascariensis","male","A",43,65.5,NA,6,-12.36963063,71.22672,23.39138,0.1071806
2019-01-01,"MIZ291","Maromizaha_Rmad",2019-01-04,"Rousettus madagascariensis","female","NL",52,71.2,NA,2,-4.65802879,71.22672,23.39138,0.1071806
2019-01-01,"MIZ284","Maromizaha_Rmad",2019-01-03,"Rousettus madagascariensis","female","L",48,74,NA,15,-12.0888479,71.22672,23.39138,0.1071806
2019-01-01,"MIZ285","Maromizaha_Rmad",2019-01-03,"Rousettus madagascariensis","female","L",52,64,NA,7,3.839328804,71.22672,23.39138,0.1071806
2019-01-01,"MIZ276","Maromizaha_Rmad",2019-01-03,"Rousettus madagascariensis","female","NL",60,71,NA,23,3.58436631,71.22672,23.39138,0.1071806
2019-01-01,"MIZ278","Maromizaha_Rmad",2019-01-03,"Rousettus madagascariensis","female","L",40,70.8,NA,24,-16.17359623,71.22672,23.39138,0.1071806
2019-01-01,"MIZ279","Maromizaha_Rmad",2019-01-03,"Rousettus madagascariensis","female","L",40,68.9,NA,12,-13.89217024,71.22672,23.39138,0.1071806
2019-01-01,"MIZ280","Maromizaha_Rmad",2019-01-03,"Rousettus madagascariensis","male","A",54,75,NA,9,-16.75579778,71.22672,23.39138,0.1071806
2019-01-01,"MIZ281","Maromizaha_Rmad",2019-01-03,"Rousettus madagascariensis","male","A",55,67.5,NA,5,-3.468309405,71.22672,23.39138,0.1071806
2019-01-01,"MIZ282","Maromizaha_Rmad",2019-01-03,"Rousettus madagascariensis","male","A",55,70.1,NA,17,-7.609127499,71.22672,23.39138,0.1071806
2019-01-01,"MIZ301","Maromizaha_Rmad",2019-01-06,"Rousettus madagascariensis","female","L",53,72.2,1,17,-4.875352194,71.22672,23.39138,0.1071806
2019-01-01,"MIZ302","Maromizaha_Rmad",2019-01-06,"Rousettus madagascariensis","female","L",50,68,1,22,-2.822896551,71.22672,23.39138,0.1071806
2019-01-01,"MIZ303","Maromizaha_Rmad",2019-01-06,"Rousettus madagascariensis","female","L",60,69.3,0,21,5.63023618,71.22672,23.39138,0.1071806
2019-01-01,"MIZ306","Maromizaha_Rmad",2019-01-08,"Rousettus madagascariensis","female","L",80,71.2,0,8,23.34197121,71.22672,23.39138,0.1071806
2019-01-01,"MIZ305","Maromizaha_Rmad",2019-01-08,"Rousettus madagascariensis","female","L",78,73.5,0,11,18.52887535,71.22672,23.39138,0.1071806
2019-01-01,"MIZ292","Maromizaha_Rmad",2019-01-04,"Rousettus madagascariensis","male","A",70,69.8,NA,13,7.875125826,71.22672,23.39138,0.1071806
2019-01-01,"MIZ293","Maromizaha_Rmad",2019-01-04,"Rousettus madagascariensis","male","A",68,74.6,NA,10,-2.074076943,71.22672,23.39138,0.1071806
2019-01-01,"MIZ294","Maromizaha_Rmad",2019-01-04,"Rousettus madagascariensis","male","A",65,73.4,3,16,-3.046662756,71.22672,23.39138,0.1071806
2019-01-01,"MIZ295","Maromizaha_Rmad",2019-01-04,"Rousettus madagascariensis","female","L",54,67.7,0,19,1.531887522,71.22672,23.39138,0.1071806
2019-01-01,"MIZ297","Maromizaha_Rmad",2019-01-05,"Rousettus madagascariensis","male","A",71,70,1,36,8.552477288,71.22672,23.39138,0.1071806
2019-01-01,"MIZ298","Maromizaha_Rmad",2019-01-05,"Rousettus madagascariensis","female","NL",62,67.7,0,6,9.531887522,71.22672,23.39138,0.1071806
2019-01-01,"MIZ299","Maromizaha_Rmad",2019-01-06,"Rousettus madagascariensis","male","A",63,70.7,2,15,-0.582680279,71.22672,23.39138,0.1071806
2019-01-01,"MIZ300","Maromizaha_Rmad",2019-01-06,"Rousettus madagascariensis","female","L",53,68.1,2,14,0.058659476,71.22672,23.39138,0.1071806
2019-01-01,"MIZ318","Maromizaha_Rmad",2019-01-09,"Rousettus madagascariensis","male","A",50,69.4,0,26,-11.48182266,71.22672,23.39138,0.1071806
2019-01-01,"MIZ319","Maromizaha_Rmad",2019-01-09,"Rousettus madagascariensis","male","A",42,71.3,0,9,-22.56295219,71.22672,23.39138,0.1071806
2019-01-01,"MIZ320","Maromizaha_Rmad",2019-01-09,"Rousettus madagascariensis","female","L",91,67.4,0,19,38.88584848,71.22672,23.39138,0.1071806
2019-01-01,"MIZ321","Maromizaha_Rmad",2019-01-09,"Rousettus madagascariensis","female","L",55,67.6,1,6,2.64996605,71.22672,23.39138,0.1071806
2019-01-01,"MIZ322","Maromizaha_Rmad",2019-01-09,"Rousettus madagascariensis","female","L",58,69.9,0,12,2.911133641,71.22672,23.39138,0.1071806
2019-01-01,"MIZ329","Maromizaha_Rmad",2019-01-10,"Rousettus madagascariensis","female","P",65,71.1,0,2,8.463213435,71.22672,23.39138,0.1071806
2019-01-01,"MIZ330","Maromizaha_Rmad",2019-01-10,"Rousettus madagascariensis","female","L",65,70.5,3,4,9.188788339,71.22672,23.39138,0.1071806
2019-01-01,"MIZ331","Maromizaha_Rmad",2019-01-10,"Rousettus madagascariensis","female","L",60,69.3,1,9,5.63023618,71.22672,23.39138,0.1071806
2019-01-01,"MIZ332","Maromizaha_Rmad",2019-01-10,"Rousettus madagascariensis","male","A",70,72,3,11,4.284919345,71.22672,23.39138,0.1071806
2019-01-01,"MIZ333","Maromizaha_Rmad",2019-01-10,"Rousettus madagascariensis","male","A",65,73,0,9,-2.376784242,71.22672,23.39138,0.1071806
2019-01-01,"MIZ334","Maromizaha_Rmad",2019-01-10,"Rousettus madagascariensis","female","L",51,68.7,1,7,-2.653917375,71.22672,23.39138,0.1071806
2019-01-01,"MIZ340","Maromizaha_Rmad",2019-01-31,"Rousettus madagascariensis","female","L",50,66.58,1,14,-1.150872044,71.22672,23.39138,0.1071806
2019-01-01,"MIZ339","Maromizaha_Rmad",2019-01-31,"Rousettus madagascariensis","female","L",55,69.43,1,15,0.474706484,71.22672,23.39138,0.1071806
2019-01-01,"MIZ342","Maromizaha_Rmad",2019-01-31,"Rousettus madagascariensis","female","L",60,69.53,0,13,5.354964329,71.22672,23.39138,0.1071806
2019-01-01,"MIZ338","Maromizaha_Rmad",2019-01-31,"Rousettus madagascariensis","female","L",70,68.71,0,20,16.33417861,71.22672,23.39138,0.1071806
2019-01-01,"MIZ341","Maromizaha_Rmad",2019-01-31,"Rousettus madagascariensis","male","A",83,75.46,2,9,11.45657275,71.22672,23.39138,0.1071806
2019-01-01,"MIZ307","Maromizaha_Rmad",2019-01-08,"Rousettus madagascariensis","female","L",60,68.3,0,12,6.821497987,71.22672,23.39138,0.1071806
2019-01-01,"MIZ308","Maromizaha_Rmad",2019-01-08,"Rousettus madagascariensis","female","L",70,67.1,0,7,18.23898457,71.22672,23.39138,0.1071806
2019-01-01,"MIZ309","Maromizaha_Rmad",2019-01-08,"Rousettus madagascariensis","male","A",85,74.3,0,10,15.43527394,71.22672,23.39138,0.1071806
2019-01-01,"MIZ314","Maromizaha_Rmad",2019-01-09,"Rousettus madagascariensis","female","L",65,68.2,NA,0,11.9401243,71.22672,23.39138,0.1071806
2019-01-01,"MIZ315","Maromizaha_Rmad",2019-01-09,"Rousettus madagascariensis","female","L",40,67.7,0,18,-12.46811248,71.22672,23.39138,0.1071806
2019-01-01,"MIZ316","Maromizaha_Rmad",2019-01-09,"Rousettus madagascariensis","female","L",59,69.7,0,36,4.151195449,71.22672,23.39138,0.1071806
2019-01-01,"MIZ317","Maromizaha_Rmad",2019-01-09,"Rousettus madagascariensis","male","A",43,69.1,0,5,-18.0015005,71.22672,23.39138,0.1071806
2019-02-01,"MIZ362","Maromizaha_Rmad",2019-02-01,"Rousettus madagascariensis","female","L",55,71.13,0,11,-1.573149853,63.67828,24.11413,0.3895114
2019-02-01,"MIZ355","Maromizaha_Rmad",2019-02-01,"Rousettus madagascariensis","female","NL",60,70.25,0,6,4.490158786,63.67828,24.11413,0.3895114
2019-02-01,"MIZ366","Maromizaha_Rmad",2019-02-01,"Rousettus madagascariensis","female","NL",60,74.2,0,18,-0.336551253,63.67828,24.11413,0.3895114
2019-02-01,"MIZ353","Maromizaha_Rmad",2019-02-01,"Rousettus madagascariensis","male","A",60,71.79,NA,19,-5.368484386,63.67828,24.11413,0.3895114
2019-02-01,"MIZ357","Maromizaha_Rmad",2019-02-01,"Rousettus madagascariensis","male","A",75,74.24,0,3,5.536944478,63.67828,24.11413,0.3895114
2019-02-01,"MIZ347","Maromizaha_Rmad",2019-02-01,"Rousettus madagascariensis","male","A",70,69.73,0,22,7.987876029,63.67828,24.11413,0.3895114
2019-02-01,"MIZ363","Maromizaha_Rmad",2019-02-01,"Rousettus madagascariensis","female","L",55,69.7,0,27,0.151195449,63.67828,24.11413,0.3895114
2019-02-01,"MIZ367","Maromizaha_Rmad",2019-02-01,"Rousettus madagascariensis","female","NL",65,73.01,1,30,6.132110963,63.67828,24.11413,0.3895114
2019-02-01,"MIZ361","Maromizaha_Rmad",2019-02-01,"Rousettus madagascariensis","male","A",70,69.2,0,16,8.838579502,63.67828,24.11413,0.3895114
2019-02-01,"MIZ352","Maromizaha_Rmad",2019-02-01,"Rousettus madagascariensis","male","A",78,73.88,0,8,9.145569311,63.67828,24.11413,0.3895114
2019-02-01,"MIZ350","Maromizaha_Rmad",2019-02-01,"Rousettus madagascariensis","female","L",55,70.31,0,2,-0.582118935,63.67828,24.11413,0.3895114
2019-02-01,"MIZ360","Maromizaha_Rmad",2019-02-01,"Rousettus madagascariensis","male","A",55,66.87,0,3,-2.484079815,63.67828,24.11413,0.3895114
2019-02-01,"MIZ369","Maromizaha_Rmad",2019-02-01,"Rousettus madagascariensis","female","L",60,71,0,24,3.58436631,63.67828,24.11413,0.3895114
2019-02-01,"MIZ356","Maromizaha_Rmad",2019-02-01,"Rousettus madagascariensis","male","A",70,69.3,2,15,8.678472098,63.67828,24.11413,0.3895114
2019-02-01,"MIZ359","Maromizaha_Rmad",2019-02-01,"Rousettus madagascariensis","female","L",65,72.82,0,13,6.365449054,63.67828,24.11413,0.3895114
2019-02-01,"MIZ348","Maromizaha_Rmad",2019-02-01,"Rousettus madagascariensis","female","L",50,72.43,1,18,-8.156593364,63.67828,24.11413,0.3895114
2019-02-01,"MIZ346","Maromizaha_Rmad",2019-02-01,"Rousettus madagascariensis","male","A",75,73.87,2,20,6.162441325,63.67828,24.11413,0.3895114
2019-02-01,"MIZ384","Maromizaha_Rmad",2019-02-24,"Rousettus madagascariensis","female","NL",50,68.9,1,3,-3.892170239,63.67828,24.11413,0.3895114
2019-02-01,"MIZ385","Maromizaha_Rmad",2019-02-24,"Rousettus madagascariensis","female","NL",68,71.9,NA,29,10.49077885,63.67828,24.11413,0.3895114
2019-02-01,"MIZ393","Maromizaha_Rmad",2019-02-24,"Rousettus madagascariensis","male","A",95,73,NA,15,27.62321576,63.67828,24.11413,0.3895114
2019-02-01,"MIZ396","Maromizaha_Rmad",2019-02-24,"Rousettus madagascariensis","male","A",70,74,NA,8,0.94296079,63.67828,24.11413,0.3895114
2019-02-01,"MIZ397","Maromizaha_Rmad",2019-02-24,"Rousettus madagascariensis","male","A",75,74.9,NA,16,4.414909397,63.67828,24.11413,0.3895114
2019-02-01,"MIZ398","Maromizaha_Rmad",2019-02-24,"Rousettus madagascariensis","male","A",75,77.1,NA,20,0.616788301,63.67828,24.11413,0.3895114
2019-02-01,"MIZ387","Maromizaha_Rmad",2019-02-24,"Rousettus madagascariensis","female","NL",55,72.2,1,19,-2.875352194,63.67828,24.11413,0.3895114
2019-02-01,"MIZ351","Maromizaha_Rmad",2019-02-01,"Rousettus madagascariensis","female","L",55,65.33,0,2,5.305602772,63.67828,24.11413,0.3895114
2019-02-01,"MIZ368","Maromizaha_Rmad",2019-02-01,"Rousettus madagascariensis","male","A",65,73.15,0,25,-2.627641013,63.67828,24.11413,0.3895114
2019-02-01,"MIZ358","Maromizaha_Rmad",2019-02-01,"Rousettus madagascariensis","female","L",60,67.76,0,11,7.460996501,63.67828,24.11413,0.3895114
2019-02-01,"MIZ349","Maromizaha_Rmad",2019-02-01,"Rousettus madagascariensis","male","A",65,52.03,0,3,NA,63.67828,24.11413,0.3895114
2019-02-01,"MIZ354","Maromizaha_Rmad",2019-02-01,"Rousettus madagascariensis","male","A",75,74.22,1,31,5.570819862,63.67828,24.11413,0.3895114
2019-02-01,"MIZ380","Maromizaha_Rmad",2019-02-23,"Rousettus madagascariensis","female","NL",60,71.7,NA,6,2.734421926,63.67828,24.11413,0.3895114
2019-02-01,"MIZ381","Maromizaha_Rmad",2019-02-23,"Rousettus madagascariensis","female","NL",60,70.8,NA,8,3.826403771,63.67828,24.11413,0.3895114
2019-02-01,"MIZ400","Maromizaha_Rmad",2019-02-24,"Rousettus madagascariensis","female","NL",50,69,2,19,-4.011432746,63.67828,24.11413,0.3895114
2019-04-01,"MIZ415","Maromizaha_Rmad",2019-04-09,"Rousettus madagascariensis","male","A",73,76.5,0,16,-0.33852721,68.62757,23.79208,0.45408076
2019-04-01,"MIZ416","Maromizaha_Rmad",2019-04-09,"Rousettus madagascariensis","male","A",67,71,0,1,2.928022981,68.62757,23.79208,0.45408076
2019-04-01,"MIZ406","Maromizaha_Rmad",2019-04-09,"Rousettus madagascariensis","male","A",65,75.1,1,6,-5.926689513,68.62757,23.79208,0.45408076
2019-04-01,"MIZ413","Maromizaha_Rmad",2019-04-09,"Rousettus madagascariensis","female","NL",55,69.6,0,7,0.271091085,68.62757,23.79208,0.45408076
2019-04-01,"MIZ417","Maromizaha_Rmad",2019-04-10,"Rousettus madagascariensis","male","A",80,73.36,0,19,12.02045858,68.62757,23.79208,0.45408076
2019-04-01,"MIZ403","Maromizaha_Rmad",2019-04-09,"Rousettus madagascariensis","male","A",75,74,1,19,5.94296079,68.62757,23.79208,0.45408076
2019-04-01,"MIZ404","Maromizaha_Rmad",2019-04-09,"Rousettus madagascariensis","male","A",75,72.3,0,12,8.788359038,68.62757,23.79208,0.45408076
2019-04-01,"MIZ405","Maromizaha_Rmad",2019-04-09,"Rousettus madagascariensis","male","A",70,68.5,0,14,9.954081182,68.62757,23.79208,0.45408076
2019-04-01,"MIZ407","Maromizaha_Rmad",2019-04-09,"Rousettus madagascariensis","male","A",60,68.9,0,10,-0.682222904,68.62757,23.79208,0.45408076
2019-04-01,"MIZ408","Maromizaha_Rmad",2019-04-09,"Rousettus madagascariensis","male","A",75,75,0,20,4.244202225,68.62757,23.79208,0.45408076
2019-04-01,"MIZ410","Maromizaha_Rmad",2019-04-09,"Rousettus madagascariensis","male","A",69,75.1,0,6,-1.926689513,68.62757,23.79208,0.45408076
2019-04-01,"MIZ411","Maromizaha_Rmad",2019-04-09,"Rousettus madagascariensis","female","NL",50,73.2,0,10,-9.101545638,68.62757,23.79208,0.45408076
2019-04-01,"MIZ412","Maromizaha_Rmad",2019-04-09,"Rousettus madagascariensis","female","NL",55,73.1,0,4,-3.978528801,68.62757,23.79208,0.45408076
2019-04-01,"MIZ426","Maromizaha_Rmad",2019-04-10,"Rousettus madagascariensis","male","A",65,72,0,14,-0.715080655,68.62757,23.79208,0.45408076
2019-04-01,"MIZ409","Maromizaha_Rmad",2019-04-11,"Rousettus madagascariensis","female","NL",55,71.4,0,1,-1.90078105,68.62757,23.79208,0.45408076
2019-04-01,"MIZ419","Maromizaha_Rmad",2019-04-10,"Rousettus madagascariensis","male","A",60,70,0,11,-2.447522712,68.62757,23.79208,0.45408076
2019-04-01,"MIZ420","Maromizaha_Rmad",2019-04-10,"Rousettus madagascariensis","female","NL",50,68.3,0,7,-3.178502013,68.62757,23.79208,0.45408076
2019-04-01,"MIZ421","Maromizaha_Rmad",2019-04-10,"Rousettus madagascariensis","male","A",40,67.2,0,9,-17.99869581,68.62757,23.79208,0.45408076
2019-04-01,"MIZ418","Maromizaha_Rmad",2019-04-10,"Rousettus madagascariensis","male","A",85,73.8,0,16,16.28049359,68.62757,23.79208,0.45408076
2019-04-01,"MIZ423","Maromizaha_Rmad",2019-04-10,"Rousettus madagascariensis","male","A",55,69.2,1,14,-6.161420498,68.62757,23.79208,0.45408076
2019-04-01,"MIZ425","Maromizaha_Rmad",2019-04-10,"Rousettus madagascariensis","female","NL",55,73,0,29,-3.855600141,68.62757,23.79208,0.45408076
2019-04-01,"MIZ424","Maromizaha_Rmad",2019-04-10,"Rousettus madagascariensis","male","A",65,72.4,0,17,-1.377532833,68.62757,23.79208,0.45408076
2019-04-01,"MIZ422","Maromizaha_Rmad",2019-04-10,"Rousettus madagascariensis","male","A",70,72,0,11,4.284919345,68.62757,23.79208,0.45408076
2019-05-01,"MIZ428","Maromizaha_Rmad",2019-05-21,"Rousettus madagascariensis","male","A",65,71.5,0,1,0.108799224,67.03,23.47756,0.09650531
2019-05-01,"MIZ433","Maromizaha_Rmad",2019-05-21,"Rousettus madagascariensis","male","A",65,70,0,9,2.552477288,67.03,23.47756,0.09650531
2019-05-01,"MIZ436","Maromizaha_Rmad",2019-05-21,"Rousettus madagascariensis","female","NL",50,68.8,0,14,-3.772998428,67.03,23.47756,0.09650531
2019-05-01,"MIZ438","Maromizaha_Rmad",2019-05-21,"Rousettus madagascariensis","male","A",67,74.1,0,7,-2.226083186,67.03,23.47756,0.09650531
2019-05-01,"MIZ439","Maromizaha_Rmad",2019-05-21,"Rousettus madagascariensis","male","A",55,72.9,1,20,-12.20977828,67.03,23.47756,0.09650531
2019-05-01,"MIZ442","Maromizaha_Rmad",2019-05-21,"Rousettus madagascariensis","male","A",75,73.5,1,20,6.785404192,67.03,23.47756,0.09650531
2019-05-01,"MIZ443","Maromizaha_Rmad",2019-05-21,"Rousettus madagascariensis","male","A",75,71.3,0,10,10.43704781,67.03,23.47756,0.09650531
2019-05-01,"MIZ446","Maromizaha_Rmad",2019-05-22,"Rousettus madagascariensis","male","A",65,71.4,0,13,0.273016662,67.03,23.47756,0.09650531
2019-05-01,"MIZ450","Maromizaha_Rmad",2019-05-22,"Rousettus madagascariensis","male","A",65,71.3,2,8,0.437047807,67.03,23.47756,0.09650531
2019-05-01,"MIZ444","Maromizaha_Rmad",2019-05-22,"Rousettus madagascariensis","male","A",65,71.1,1,6,0.764551016,67.03,23.47756,0.09650531
2019-05-01,"MIZ448","Maromizaha_Rmad",2019-05-22,"Rousettus madagascariensis","female","NL",40,63.8,0,20,NA,67.03,23.47756,0.09650531
2019-05-01,"MIZ451","Maromizaha_Rmad",2019-05-22,"Rousettus madagascariensis","male","A",70,62.8,1,11,18.69334952,67.03,23.47756,0.09650531
2019-05-01,"MIZ447","Maromizaha_Rmad",2019-05-22,"Rousettus madagascariensis","female","NL",55,63.3,0,5,7.639889143,67.03,23.47756,0.09650531
2019-05-01,"MIZ445","Maromizaha_Rmad",2019-05-22,"Rousettus madagascariensis","male","A",75,73.8,0,8,6.28049359,67.03,23.47756,0.09650531
2019-05-01,"MIZ449","Maromizaha_Rmad",2019-05-22,"Rousettus madagascariensis","female","NL",60,67.4,1,11,7.885848476,67.03,23.47756,0.09650531
2019-05-01,"MIZ435","Maromizaha_Rmad",2019-05-21,"Rousettus madagascariensis","male","A",65,68.8,1,12,4.477134582,67.03,23.47756,0.09650531
2019-05-01,"MIZ437","Maromizaha_Rmad",2019-05-21,"Rousettus madagascariensis","female","NL",35,60.1,0,2,NA,67.03,23.47756,0.09650531
2019-05-01,"MIZ431","Maromizaha_Rmad",2019-05-21,"Rousettus madagascariensis","male","A",65,71.9,1,14,-0.549932485,67.03,23.47756,0.09650531
2019-05-01,"MIZ440","Maromizaha_Rmad",2019-05-21,"Rousettus madagascariensis","male","A",60,70.4,0,11,-3.095063321,67.03,23.47756,0.09650531
2019-05-01,"MIZ441","Maromizaha_Rmad",2019-05-21,"Rousettus madagascariensis","male","A",50,70.2,0,22,-12.77091923,67.03,23.47756,0.09650531
2019-05-01,"MIZ429","Maromizaha_Rmad",2019-05-21,"Rousettus madagascariensis","male","A",65,71.9,0,6,-0.549932485,67.03,23.47756,0.09650531
2019-05-01,"MIZ432","Maromizaha_Rmad",2019-05-21,"Rousettus madagascariensis","male","A",75,74.1,0,8,5.773916814,67.03,23.47756,0.09650531
2019-05-01,"MIZ434","Maromizaha_Rmad",2019-05-21,"Rousettus madagascariensis","male","A",65,74.3,0,7,-4.564726056,67.03,23.47756,0.09650531
2019-07-01,"MIZ464","Maromizaha_Rmad",2019-07-03,"Rousettus madagascariensis","male","A",92,73.5,0,18,23.78540419,66.74992,19.38418,0.17399715
2019-07-01,"MIZ459","Maromizaha_Rmad",2019-07-03,"Rousettus madagascariensis","male","A",60,67.9,1,0,0.902903342,66.74992,19.38418,0.17399715
2019-07-01,"MIZ454","Maromizaha_Rmad",2019-07-03,"Rousettus madagascariensis","male","A",67,77.8,2,1,-8.610363466,66.74992,19.38418,0.17399715
2019-07-01,"MIZ452","Maromizaha_Rmad",2019-07-03,"Rousettus madagascariensis","male","A",72,70.8,0,4,8.254407383,66.74992,19.38418,0.17399715
2019-07-01,"MIZ453","Maromizaha_Rmad",2019-07-03,"Rousettus madagascariensis","male","A",70,72.8,0,1,2.957042129,66.74992,19.38418,0.17399715
2019-07-01,"MIZ465","Maromizaha_Rmad",2019-07-03,"Rousettus madagascariensis","male","A",65,65.1,2,3,10.24102952,66.74992,19.38418,0.17399715
2019-07-01,"MIZ457","Maromizaha_Rmad",2019-07-03,"Rousettus madagascariensis","male","A",75,69.9,0,11,12.71389508,66.74992,19.38418,0.17399715
2019-07-01,"MIZ466","Maromizaha_Rmad",2019-07-03,"Rousettus madagascariensis","male","A",75,75.9,0,4,2.69953782,66.74992,19.38418,0.17399715
2019-07-01,"MIZ460","Maromizaha_Rmad",2019-07-03,"Rousettus madagascariensis","male","A",80,72,6,5,14.28491934,66.74992,19.38418,0.17399715
2019-07-01,"MIZ455","Maromizaha_Rmad",2019-07-03,"Rousettus madagascariensis","male","A",80,73,1,4,12.62321576,66.74992,19.38418,0.17399715
2019-08-01,"MIZ472","Maromizaha_Rmad",2019-08-22,"Rousettus madagascariensis","female","NL",48,66.2,0,0,NA,58.99271,18.59707,0.06706517
2019-08-01,"MIZ479","Maromizaha_Rmad",2019-08-23,"Rousettus madagascariensis","male","A",75,68.7,0,4,14.63630446,58.99271,18.59707,0.06706517
2019-08-01,"MIZ470","Maromizaha_Rmad",2019-08-22,"Rousettus madagascariensis","male","A",70,70.2,1,4,7.229080771,58.99271,18.59707,0.06706517
2019-08-01,"MIZ480","Maromizaha_Rmad",2019-08-23,"Rousettus madagascariensis","male","A",65,70.2,1,1,2.229080771,58.99271,18.59707,0.06706517
2019-08-01,"MIZ474","Maromizaha_Rmad",2019-08-23,"Rousettus madagascariensis","male","A",65,68.9,3,2,4.317777096,58.99271,18.59707,0.06706517
2019-08-01,"MIZ473","Maromizaha_Rmad",2019-08-22,"Rousettus madagascariensis","female","NL",60,72.9,0,7,1.267240283,58.99271,18.59707,0.06706517
2019-08-01,"MIZ468","Maromizaha_Rmad",2019-08-22,"Rousettus madagascariensis","male","A",70,73.1,2,3,2.456024279,58.99271,18.59707,0.06706517
2019-08-01,"MIZ467","Maromizaha_Rmad",2019-08-22,"Rousettus madagascariensis","male","A",65,72,0,3,-0.715080655,58.99271,18.59707,0.06706517
2019-08-01,"MIZ469","Maromizaha_Rmad",2019-08-22,"Rousettus madagascariensis","male","A",45,64.1,0,3,NA,58.99271,18.59707,0.06706517
2019-08-01,"MIZ471","Maromizaha_Rmad",2019-08-22,"Rousettus madagascariensis","male","A",70,70.1,3,5,NA,58.99271,18.59707,0.06706517
2019-08-01,"MIZ481","Maromizaha_Rmad",2019-08-23,"Rousettus madagascariensis","male","A",68,69.8,11,4,5.875125826,58.99271,18.59707,0.06706517
2019-08-01,"MIZ487","Maromizaha_Rmad",2019-08-23,"Rousettus madagascariensis","male","A",70,69,0,1,9.158232053,58.99271,18.59707,0.06706517
2019-08-01,"MIZ475","Maromizaha_Rmad",2019-08-23,"Rousettus madagascariensis","male","A",70,70.5,2,2,6.742584419,58.99271,18.59707,0.06706517
2019-08-01,"MIZ482","Maromizaha_Rmad",2019-08-23,"Rousettus madagascariensis","male","A",68,73.5,2,8,-0.214595808,58.99271,18.59707,0.06706517
2019-08-01,"MIZ486","Maromizaha_Rmad",2019-08-23,"Rousettus madagascariensis","male","A",65,71,1,2,0.928022981,58.99271,18.59707,0.06706517
2019-08-01,"MIZ484","Maromizaha_Rmad",2019-08-23,"Rousettus madagascariensis","male","A",75,73.8,1,4,6.28049359,58.99271,18.59707,0.06706517
2019-08-01,"MIZ476","Maromizaha_Rmad",2019-08-23,"Rousettus madagascariensis","male","A",60,70.8,0,1,-3.745592617,58.99271,18.59707,0.06706517
2019-08-01,"MIZ477","Maromizaha_Rmad",2019-08-23,"Rousettus madagascariensis","male","A",75,74.3,0,2,5.435273944,58.99271,18.59707,0.06706517
2019-08-01,"MIZ485","Maromizaha_Rmad",2019-08-23,"Rousettus madagascariensis","male","A",70,75.2,5,3,-1.097765769,58.99271,18.59707,0.06706517
2019-08-01,"MIZ483","Maromizaha_Rmad",2019-08-23,"Rousettus madagascariensis","male","A",61,71,0,4,-3.071977019,58.99271,18.59707,0.06706517
